"cidr","hostmin","hostmax","vendor"
"52.94.152.3/32","52.94.152.3","52.94.152.3","AWS"
"52.94.152.9/32","52.94.152.9","52.94.152.9","AWS"
"52.94.152.11/32","52.94.152.11","52.94.152.11","AWS"
"52.94.152.12/32","52.94.152.12","52.94.152.12","AWS"
"52.94.152.44/32","52.94.152.44","52.94.152.44","AWS"
"52.94.152.60/32","52.94.152.60","52.94.152.60","AWS"
"52.94.152.61/32","52.94.152.61","52.94.152.61","AWS"
"52.94.152.62/32","52.94.152.62","52.94.152.62","AWS"
"52.94.152.63/32","52.94.152.63","52.94.152.63","AWS"
"52.94.152.64/32","52.94.152.64","52.94.152.64","AWS"
"52.94.152.65/32","52.94.152.65","52.94.152.65","AWS"
"52.94.152.66/32","52.94.152.66","52.94.152.66","AWS"
"52.94.152.67/32","52.94.152.67","52.94.152.67","AWS"
"52.94.152.68/32","52.94.152.68","52.94.152.68","AWS"
"52.94.152.69/32","52.94.152.69","52.94.152.69","AWS"
"52.94.152.176/32","52.94.152.176","52.94.152.176","AWS"
"52.94.152.177/32","52.94.152.177","52.94.152.177","AWS"
"52.94.152.178/32","52.94.152.178","52.94.152.178","AWS"
"52.94.152.179/32","52.94.152.179","52.94.152.179","AWS"
"52.94.152.180/32","52.94.152.180","52.94.152.180","AWS"
"52.94.152.181/32","52.94.152.181","52.94.152.181","AWS"
"52.94.152.182/32","52.94.152.182","52.94.152.182","AWS"
"52.94.152.183/32","52.94.152.183","52.94.152.183","AWS"
"52.94.152.184/32","52.94.152.184","52.94.152.184","AWS"
"52.94.152.185/32","52.94.152.185","52.94.152.185","AWS"
"52.94.152.186/32","52.94.152.186","52.94.152.186","AWS"
"52.94.152.187/32","52.94.152.187","52.94.152.187","AWS"
"52.94.152.188/32","52.94.152.188","52.94.152.188","AWS"
"52.94.152.189/32","52.94.152.189","52.94.152.189","AWS"
"52.94.152.190/32","52.94.152.190","52.94.152.190","AWS"
"52.94.152.191/32","52.94.152.191","52.94.152.191","AWS"
"52.94.152.192/32","52.94.152.192","52.94.152.192","AWS"
"52.94.152.193/32","52.94.152.193","52.94.152.193","AWS"
"52.94.152.194/32","52.94.152.194","52.94.152.194","AWS"
"52.94.152.195/32","52.94.152.195","52.94.152.195","AWS"
"52.94.160.0/20","52.94.160.0","52.94.175.255","AWS"
"52.94.176.0/20","52.94.176.0","52.94.191.255","AWS"
"52.94.192.0/22","52.94.192.0","52.94.195.255","AWS"
"52.94.196.0/24","52.94.196.0","52.94.196.255","AWS"
"52.94.197.0/24","52.94.197.0","52.94.197.255","AWS"
"52.94.198.0/28","52.94.198.0","52.94.198.15","AWS"
"52.94.198.16/28","52.94.198.16","52.94.198.31","AWS"
"52.94.198.32/28","52.94.198.32","52.94.198.47","AWS"
"52.94.198.48/28","52.94.198.48","52.94.198.63","AWS"
"52.94.198.64/28","52.94.198.64","52.94.198.79","AWS"
"52.94.198.80/28","52.94.198.80","52.94.198.95","AWS"
"52.94.198.96/28","52.94.198.96","52.94.198.111","AWS"
"52.94.198.112/28","52.94.198.112","52.94.198.127","AWS"
"52.94.198.128/28","52.94.198.128","52.94.198.143","AWS"
"52.94.198.144/28","52.94.198.144","52.94.198.159","AWS"
"52.94.199.0/24","52.94.199.0","52.94.199.255","AWS"
"52.94.200.0/24","52.94.200.0","52.94.200.255","AWS"
"52.94.201.0/26","52.94.201.0","52.94.201.63","AWS"
"52.94.201.0/26","52.94.201.0","52.94.201.63","AWS"
"52.94.201.64/26","52.94.201.64","52.94.201.127","AWS"
"52.94.204.0/23","52.94.204.0","52.94.205.255","AWS"
"52.94.206.0/23","52.94.206.0","52.94.207.255","AWS"
"52.94.208.0/21","52.94.208.0","52.94.215.255","AWS"
"52.94.216.0/21","52.94.216.0","52.94.223.255","AWS"
"52.94.224.0/20","52.94.224.0","52.94.239.255","AWS"
"52.94.240.0/22","52.94.240.0","52.94.243.255","AWS"
"52.94.244.0/22","52.94.244.0","52.94.247.255","AWS"
"52.94.248.0/28","52.94.248.0","52.94.248.15","AWS"
"52.94.248.0/28","52.94.248.0","52.94.248.15","AWS"
"52.94.248.16/28","52.94.248.16","52.94.248.31","AWS"
"52.94.248.16/28","52.94.248.16","52.94.248.31","AWS"
"52.94.248.32/28","52.94.248.32","52.94.248.47","AWS"
"52.94.248.32/28","52.94.248.32","52.94.248.47","AWS"
"52.94.248.48/28","52.94.248.48","52.94.248.63","AWS"
"52.94.248.48/28","52.94.248.48","52.94.248.63","AWS"
"52.94.248.64/28","52.94.248.64","52.94.248.79","AWS"
"52.94.248.64/28","52.94.248.64","52.94.248.79","AWS"
"52.94.248.80/28","52.94.248.80","52.94.248.95","AWS"
"52.94.248.80/28","52.94.248.80","52.94.248.95","AWS"
"52.94.248.96/28","52.94.248.96","52.94.248.111","AWS"
"52.94.248.96/28","52.94.248.96","52.94.248.111","AWS"
"52.94.248.112/28","52.94.248.112","52.94.248.127","AWS"
"52.94.248.112/28","52.94.248.112","52.94.248.127","AWS"
"52.94.248.128/28","52.94.248.128","52.94.248.143","AWS"
"52.94.248.128/28","52.94.248.128","52.94.248.143","AWS"
"52.94.248.144/28","52.94.248.144","52.94.248.159","AWS"
"52.94.248.144/28","52.94.248.144","52.94.248.159","AWS"
"52.94.248.160/28","52.94.248.160","52.94.248.175","AWS"
"52.94.248.160/28","52.94.248.160","52.94.248.175","AWS"
"52.94.248.176/28","52.94.248.176","52.94.248.191","AWS"
"52.94.248.176/28","52.94.248.176","52.94.248.191","AWS"
"52.94.248.192/28","52.94.248.192","52.94.248.207","AWS"
"52.94.248.192/28","52.94.248.192","52.94.248.207","AWS"
"52.94.248.208/28","52.94.248.208","52.94.248.223","AWS"
"52.94.248.208/28","52.94.248.208","52.94.248.223","AWS"
"52.94.248.224/28","52.94.248.224","52.94.248.239","AWS"
"52.94.248.224/28","52.94.248.224","52.94.248.239","AWS"
"52.94.249.32/28","52.94.249.32","52.94.249.47","AWS"
"52.94.249.32/28","52.94.249.32","52.94.249.47","AWS"
"52.94.249.48/28","52.94.249.48","52.94.249.63","AWS"
"52.94.249.48/28","52.94.249.48","52.94.249.63","AWS"
"52.94.249.64/28","52.94.249.64","52.94.249.79","AWS"
"52.94.249.64/28","52.94.249.64","52.94.249.79","AWS"
"52.94.249.80/28","52.94.249.80","52.94.249.95","AWS"
"52.94.249.80/28","52.94.249.80","52.94.249.95","AWS"
"52.94.249.96/28","52.94.249.96","52.94.249.111","AWS"
"52.94.249.96/28","52.94.249.96","52.94.249.111","AWS"
"52.94.249.112/28","52.94.249.112","52.94.249.127","AWS"
"52.94.249.112/28","52.94.249.112","52.94.249.127","AWS"
"52.94.249.128/28","52.94.249.128","52.94.249.143","AWS"
"52.94.249.128/28","52.94.249.128","52.94.249.143","AWS"
"52.94.249.144/28","52.94.249.144","52.94.249.159","AWS"
"52.94.249.144/28","52.94.249.144","52.94.249.159","AWS"
"52.94.249.160/28","52.94.249.160","52.94.249.175","AWS"
"52.94.249.160/28","52.94.249.160","52.94.249.175","AWS"
"52.94.249.176/28","52.94.249.176","52.94.249.191","AWS"
"52.94.249.176/28","52.94.249.176","52.94.249.191","AWS"
"52.94.249.192/28","52.94.249.192","52.94.249.207","AWS"
"52.94.249.192/28","52.94.249.192","52.94.249.207","AWS"
"52.94.249.208/28","52.94.249.208","52.94.249.223","AWS"
"52.94.249.208/28","52.94.249.208","52.94.249.223","AWS"
"52.94.249.224/28","52.94.249.224","52.94.249.239","AWS"
"52.94.249.224/28","52.94.249.224","52.94.249.239","AWS"
"52.94.249.240/28","52.94.249.240","52.94.249.255","AWS"
"52.94.249.240/28","52.94.249.240","52.94.249.255","AWS"
"52.94.250.0/28","52.94.250.0","52.94.250.15","AWS"
"52.94.250.0/28","52.94.250.0","52.94.250.15","AWS"
"52.94.250.16/28","52.94.250.16","52.94.250.31","AWS"
"52.94.250.16/28","52.94.250.16","52.94.250.31","AWS"
"52.94.250.32/28","52.94.250.32","52.94.250.47","AWS"
"52.94.250.32/28","52.94.250.32","52.94.250.47","AWS"
"52.94.250.48/28","52.94.250.48","52.94.250.63","AWS"
"52.94.250.48/28","52.94.250.48","52.94.250.63","AWS"
"52.94.250.80/28","52.94.250.80","52.94.250.95","AWS"
"52.94.250.80/28","52.94.250.80","52.94.250.95","AWS"
"52.94.250.96/28","52.94.250.96","52.94.250.111","AWS"
"52.94.250.96/28","52.94.250.96","52.94.250.111","AWS"
"52.94.250.112/28","52.94.250.112","52.94.250.127","AWS"
"52.94.250.112/28","52.94.250.112","52.94.250.127","AWS"
"52.94.250.128/28","52.94.250.128","52.94.250.143","AWS"
"52.94.250.128/28","52.94.250.128","52.94.250.143","AWS"
"52.94.250.144/28","52.94.250.144","52.94.250.159","AWS"
"52.94.250.144/28","52.94.250.144","52.94.250.159","AWS"
"52.94.250.160/28","52.94.250.160","52.94.250.175","AWS"
"52.94.250.160/28","52.94.250.160","52.94.250.175","AWS"
"52.94.252.0/23","52.94.252.0","52.94.253.255","AWS"
"52.94.254.0/23","52.94.254.0","52.94.255.255","AWS"
"52.95.0.0/20","52.95.0.0","52.95.15.255","AWS"
"52.95.16.0/21","52.95.16.0","52.95.23.255","AWS"
"52.95.24.0/22","52.95.24.0","52.95.27.255","AWS"
"52.95.28.0/24","52.95.28.0","52.95.28.255","AWS"
"52.95.29.0/26","52.95.29.0","52.95.29.63","AWS"
"52.95.30.0/23","52.95.30.0","52.95.31.255","AWS"
"52.95.34.0/24","52.95.34.0","52.95.34.255","AWS"
"52.95.35.0/24","52.95.35.0","52.95.35.255","AWS"
"52.95.36.0/22","52.95.36.0","52.95.39.255","AWS"
"52.95.40.0/24","52.95.40.0","52.95.40.255","AWS"
"52.95.41.0/24","52.95.41.0","52.95.41.255","AWS"
"52.95.42.0/24","52.95.42.0","52.95.42.255","AWS"
"52.95.48.0/22","52.95.48.0","52.95.51.255","AWS"
"52.95.52.0/22","52.95.52.0","52.95.55.255","AWS"
"52.95.56.0/22","52.95.56.0","52.95.59.255","AWS"
"52.95.60.0/24","52.95.60.0","52.95.60.255","AWS"
"52.95.61.0/24","52.95.61.0","52.95.61.255","AWS"
"52.95.62.0/24","52.95.62.0","52.95.62.255","AWS"
"52.95.63.0/24","52.95.63.0","52.95.63.255","AWS"
"52.95.64.0/20","52.95.64.0","52.95.79.255","AWS"
"52.95.80.0/20","52.95.80.0","52.95.95.255","AWS"
"52.95.96.0/22","52.95.96.0","52.95.99.255","AWS"
"52.95.100.0/22","52.95.100.0","52.95.103.255","AWS"
"52.95.104.0/22","52.95.104.0","52.95.107.255","AWS"
"52.95.108.0/23","52.95.108.0","52.95.109.255","AWS"
"52.95.110.0/24","52.95.110.0","52.95.110.255","AWS"
"52.95.110.0/24","52.95.110.0","52.95.110.255","AWS"
"52.95.111.0/24","52.95.111.0","52.95.111.255","AWS"
"52.95.112.0/20","52.95.112.0","52.95.127.255","AWS"
"52.95.128.0/21","52.95.128.0","52.95.135.255","AWS"
"52.95.128.0/21","52.95.128.0","52.95.135.255","AWS"
"52.95.136.0/23","52.95.136.0","52.95.137.255","AWS"
"52.95.136.0/23","52.95.136.0","52.95.137.255","AWS"
"52.95.138.0/24","52.95.138.0","52.95.138.255","AWS"
"52.95.138.0/24","52.95.138.0","52.95.138.255","AWS"
"52.95.139.0/24","52.95.139.0","52.95.139.255","AWS"
"52.95.139.0/24","52.95.139.0","52.95.139.255","AWS"
"52.95.140.0/23","52.95.140.0","52.95.141.255","AWS"
"52.95.140.0/23","52.95.140.0","52.95.141.255","AWS"
"52.95.142.0/23","52.95.142.0","52.95.143.255","AWS"
"52.95.142.0/23","52.95.142.0","52.95.143.255","AWS"
"52.95.144.0/24","52.95.144.0","52.95.144.255","AWS"
"52.95.144.0/24","52.95.144.0","52.95.144.255","AWS"
"52.95.145.0/24","52.95.145.0","52.95.145.255","AWS"
"52.95.145.0/24","52.95.145.0","52.95.145.255","AWS"
"52.95.146.0/23","52.95.146.0","52.95.147.255","AWS"
"52.95.146.0/23","52.95.146.0","52.95.147.255","AWS"
"52.95.148.0/23","52.95.148.0","52.95.149.255","AWS"
"52.95.148.0/23","52.95.148.0","52.95.149.255","AWS"
"52.95.150.0/24","52.95.150.0","52.95.150.255","AWS"
"52.95.150.0/24","52.95.150.0","52.95.150.255","AWS"
"52.95.151.0/24","52.95.151.0","52.95.151.255","AWS"
"52.95.151.0/24","52.95.151.0","52.95.151.255","AWS"
"52.95.152.0/23","52.95.152.0","52.95.153.255","AWS"
"52.95.152.0/23","52.95.152.0","52.95.153.255","AWS"
"52.95.154.0/23","52.95.154.0","52.95.155.255","AWS"
"52.95.154.0/23","52.95.154.0","52.95.155.255","AWS"
"52.95.156.0/24","52.95.156.0","52.95.156.255","AWS"
"52.95.156.0/24","52.95.156.0","52.95.156.255","AWS"
"52.95.157.0/24","52.95.157.0","52.95.157.255","AWS"
"52.95.157.0/24","52.95.157.0","52.95.157.255","AWS"
"52.95.158.0/23","52.95.158.0","52.95.159.255","AWS"
"52.95.158.0/23","52.95.158.0","52.95.159.255","AWS"
"52.95.160.0/23","52.95.160.0","52.95.161.255","AWS"
"52.95.160.0/23","52.95.160.0","52.95.161.255","AWS"
"52.95.162.0/24","52.95.162.0","52.95.162.255","AWS"
"52.95.162.0/24","52.95.162.0","52.95.162.255","AWS"
"52.95.163.0/24","52.95.163.0","52.95.163.255","AWS"
"52.95.163.0/24","52.95.163.0","52.95.163.255","AWS"
"52.95.164.0/23","52.95.164.0","52.95.165.255","AWS"
"52.95.164.0/23","52.95.164.0","52.95.165.255","AWS"
"52.95.166.0/23","52.95.166.0","52.95.167.255","AWS"
"52.95.166.0/23","52.95.166.0","52.95.167.255","AWS"
"52.95.168.0/24","52.95.168.0","52.95.168.255","AWS"
"52.95.168.0/24","52.95.168.0","52.95.168.255","AWS"
"52.95.169.0/24","52.95.169.0","52.95.169.255","AWS"
"52.95.169.0/24","52.95.169.0","52.95.169.255","AWS"
"52.95.170.0/23","52.95.170.0","52.95.171.255","AWS"
"52.95.170.0/23","52.95.170.0","52.95.171.255","AWS"
"52.95.172.0/23","52.95.172.0","52.95.173.255","AWS"
"52.95.172.0/23","52.95.172.0","52.95.173.255","AWS"
"52.95.174.0/24","52.95.174.0","52.95.174.255","AWS"
"52.95.174.0/24","52.95.174.0","52.95.174.255","AWS"
"52.95.175.0/24","52.95.175.0","52.95.175.255","AWS"
"52.95.175.0/24","52.95.175.0","52.95.175.255","AWS"
"52.95.176.0/24","52.95.176.0","52.95.176.255","AWS"
"52.95.176.0/24","52.95.176.0","52.95.176.255","AWS"
"52.95.177.0/24","52.95.177.0","52.95.177.255","AWS"
"52.95.177.0/24","52.95.177.0","52.95.177.255","AWS"
"52.95.178.0/23","52.95.178.0","52.95.179.255","AWS"
"52.95.178.0/23","52.95.178.0","52.95.179.255","AWS"
"52.95.180.0/24","52.95.180.0","52.95.180.255","AWS"
"52.95.180.0/24","52.95.180.0","52.95.180.255","AWS"
"52.95.181.0/24","52.95.181.0","52.95.181.255","AWS"
"52.95.181.0/24","52.95.181.0","52.95.181.255","AWS"
"52.95.182.0/23","52.95.182.0","52.95.183.255","AWS"
"52.95.182.0/23","52.95.182.0","52.95.183.255","AWS"
"52.95.184.0/23","52.95.184.0","52.95.185.255","AWS"
"52.95.184.0/23","52.95.184.0","52.95.185.255","AWS"
"52.95.186.0/24","52.95.186.0","52.95.186.255","AWS"
"52.95.186.0/24","52.95.186.0","52.95.186.255","AWS"
"52.95.187.0/24","52.95.187.0","52.95.187.255","AWS"
"52.95.187.0/24","52.95.187.0","52.95.187.255","AWS"
"52.95.188.0/23","52.95.188.0","52.95.189.255","AWS"
"52.95.188.0/23","52.95.188.0","52.95.189.255","AWS"
"52.95.190.0/24","52.95.190.0","52.95.190.255","AWS"
"52.95.190.0/24","52.95.190.0","52.95.190.255","AWS"
"52.95.191.0/24","52.95.191.0","52.95.191.255","AWS"
"52.95.191.0/24","52.95.191.0","52.95.191.255","AWS"
"52.95.192.0/20","52.95.192.0","52.95.207.255","AWS"
"52.95.208.0/22","52.95.208.0","52.95.211.255","AWS"
"52.95.212.0/22","52.95.212.0","52.95.215.255","AWS"
"52.95.216.0/22","52.95.216.0","52.95.219.255","AWS"
"52.95.224.0/24","52.95.224.0","52.95.224.255","AWS"
"52.95.224.0/24","52.95.224.0","52.95.224.255","AWS"
"52.95.225.0/24","52.95.225.0","52.95.225.255","AWS"
"52.95.225.0/24","52.95.225.0","52.95.225.255","AWS"
"52.95.226.0/24","52.95.226.0","52.95.226.255","AWS"
"52.95.226.0/24","52.95.226.0","52.95.226.255","AWS"
"52.95.227.0/24","52.95.227.0","52.95.227.255","AWS"
"52.95.227.0/24","52.95.227.0","52.95.227.255","AWS"
"52.95.228.0/24","52.95.228.0","52.95.228.255","AWS"
"52.95.228.0/24","52.95.228.0","52.95.228.255","AWS"
"52.95.229.0/24","52.95.229.0","52.95.229.255","AWS"
"52.95.229.0/24","52.95.229.0","52.95.229.255","AWS"
"52.95.230.0/24","52.95.230.0","52.95.230.255","AWS"
"52.95.230.0/24","52.95.230.0","52.95.230.255","AWS"
"52.95.235.0/24","52.95.235.0","52.95.235.255","AWS"
"52.95.235.0/24","52.95.235.0","52.95.235.255","AWS"
"52.95.239.0/24","52.95.239.0","52.95.239.255","AWS"
"52.95.239.0/24","52.95.239.0","52.95.239.255","AWS"
"52.95.240.0/24","52.95.240.0","52.95.240.255","AWS"
"52.95.240.0/24","52.95.240.0","52.95.240.255","AWS"
"52.95.241.0/24","52.95.241.0","52.95.241.255","AWS"
"52.95.241.0/24","52.95.241.0","52.95.241.255","AWS"
"52.95.242.0/24","52.95.242.0","52.95.242.255","AWS"
"52.95.242.0/24","52.95.242.0","52.95.242.255","AWS"
"52.95.243.0/24","52.95.243.0","52.95.243.255","AWS"
"52.95.243.0/24","52.95.243.0","52.95.243.255","AWS"
"52.95.244.0/24","52.95.244.0","52.95.244.255","AWS"
"52.95.244.0/24","52.95.244.0","52.95.244.255","AWS"
"52.95.245.0/24","52.95.245.0","52.95.245.255","AWS"
"52.95.245.0/24","52.95.245.0","52.95.245.255","AWS"
"52.95.246.0/24","52.95.246.0","52.95.246.255","AWS"
"52.95.246.0/24","52.95.246.0","52.95.246.255","AWS"
"52.95.247.0/24","52.95.247.0","52.95.247.255","AWS"
"52.95.247.0/24","52.95.247.0","52.95.247.255","AWS"
"52.95.248.0/24","52.95.248.0","52.95.248.255","AWS"
"52.95.248.0/24","52.95.248.0","52.95.248.255","AWS"
"52.95.249.0/24","52.95.249.0","52.95.249.255","AWS"
"52.95.249.0/24","52.95.249.0","52.95.249.255","AWS"
"52.95.250.0/24","52.95.250.0","52.95.250.255","AWS"
"52.95.250.0/24","52.95.250.0","52.95.250.255","AWS"
"52.95.251.0/24","52.95.251.0","52.95.251.255","AWS"
"52.95.251.0/24","52.95.251.0","52.95.251.255","AWS"
"52.95.252.0/24","52.95.252.0","52.95.252.255","AWS"
"52.95.252.0/24","52.95.252.0","52.95.252.255","AWS"
"52.95.253.0/24","52.95.253.0","52.95.253.255","AWS"
"52.95.253.0/24","52.95.253.0","52.95.253.255","AWS"
"52.95.254.0/24","52.95.254.0","52.95.254.255","AWS"
"52.95.254.0/24","52.95.254.0","52.95.254.255","AWS"
"52.95.255.0/28","52.95.255.0","52.95.255.15","AWS"
"52.95.255.0/28","52.95.255.0","52.95.255.15","AWS"
"52.95.255.16/28","52.95.255.16","52.95.255.31","AWS"
"52.95.255.16/28","52.95.255.16","52.95.255.31","AWS"
"52.95.255.32/28","52.95.255.32","52.95.255.47","AWS"
"52.95.255.32/28","52.95.255.32","52.95.255.47","AWS"
"52.95.255.48/28","52.95.255.48","52.95.255.63","AWS"
"52.95.255.48/28","52.95.255.48","52.95.255.63","AWS"
"52.95.255.64/28","52.95.255.64","52.95.255.79","AWS"
"52.95.255.64/28","52.95.255.64","52.95.255.79","AWS"
"52.95.255.80/28","52.95.255.80","52.95.255.95","AWS"
"52.95.255.80/28","52.95.255.80","52.95.255.95","AWS"
"52.95.255.96/28","52.95.255.96","52.95.255.111","AWS"
"52.95.255.96/28","52.95.255.96","52.95.255.111","AWS"
"52.95.255.112/28","52.95.255.112","52.95.255.127","AWS"
"52.95.255.112/28","52.95.255.112","52.95.255.127","AWS"
"52.95.255.128/28","52.95.255.128","52.95.255.143","AWS"
"52.95.255.128/28","52.95.255.128","52.95.255.143","AWS"
"52.95.255.144/28","52.95.255.144","52.95.255.159","AWS"
"52.95.255.144/28","52.95.255.144","52.95.255.159","AWS"
"52.119.128.0/20","52.119.128.0","52.119.143.255","AWS"
"52.119.144.0/21","52.119.144.0","52.119.151.255","AWS"
"52.119.152.0/22","52.119.152.0","52.119.155.255","AWS"
"52.119.156.0/22","52.119.156.0","52.119.159.255","AWS"
"52.119.160.0/20","52.119.160.0","52.119.175.255","AWS"
"52.119.176.0/21","52.119.176.0","52.119.183.255","AWS"
"52.119.184.0/22","52.119.184.0","52.119.187.255","AWS"
"52.119.188.0/22","52.119.188.0","52.119.191.255","AWS"
"52.119.192.0/22","52.119.192.0","52.119.195.255","AWS"
"52.119.196.0/22","52.119.196.0","52.119.199.255","AWS"
"52.119.205.0/24","52.119.205.0","52.119.205.255","AWS"
"52.119.205.0/24","52.119.205.0","52.119.205.255","AWS"
"52.119.206.0/23","52.119.206.0","52.119.207.255","AWS"
"52.119.208.0/23","52.119.208.0","52.119.209.255","AWS"
"52.119.210.0/23","52.119.210.0","52.119.211.255","AWS"
"52.119.212.0/23","52.119.212.0","52.119.213.255","AWS"
"52.119.214.0/23","52.119.214.0","52.119.215.255","AWS"
"52.119.216.0/21","52.119.216.0","52.119.223.255","AWS"
"52.119.224.0/21","52.119.224.0","52.119.231.255","AWS"
"52.119.224.0/21","52.119.224.0","52.119.231.255","AWS"
"52.119.232.0/21","52.119.232.0","52.119.239.255","AWS"
"52.119.232.0/21","52.119.232.0","52.119.239.255","AWS"
"52.119.240.0/21","52.119.240.0","52.119.247.255","AWS"
"52.119.240.0/21","52.119.240.0","52.119.247.255","AWS"
"52.119.248.0/24","52.119.248.0","52.119.248.255","AWS"
"52.119.248.0/24","52.119.248.0","52.119.248.255","AWS"
"52.119.249.0/24","52.119.249.0","52.119.249.255","AWS"
"52.119.249.0/24","52.119.249.0","52.119.249.255","AWS"
"52.119.252.0/22","52.119.252.0","52.119.255.255","AWS"
"52.119.252.0/22","52.119.252.0","52.119.255.255","AWS"
"52.124.128.0/17","52.124.128.0","52.124.255.255","AWS"
"52.124.128.0/17","52.124.128.0","52.124.255.255","AWS"
"52.129.130.0/24","52.129.130.0","52.129.130.255","AWS"
"52.129.130.0/24","52.129.130.0","52.129.130.255","AWS"
"52.129.131.0/24","52.129.131.0","52.129.131.255","AWS"
"52.129.131.0/24","52.129.131.0","52.129.131.255","AWS"
"52.129.224.0/22","52.129.224.0","52.129.227.255","AWS"
"52.129.224.0/22","52.129.224.0","52.129.227.255","AWS"
"52.144.133.32/27","52.144.133.32","52.144.133.63","AWS"
"52.144.192.0/26","52.144.192.0","52.144.192.63","AWS"
"52.144.192.64/26","52.144.192.64","52.144.192.127","AWS"
"52.144.192.128/26","52.144.192.128","52.144.192.191","AWS"
"52.144.192.192/26","52.144.192.192","52.144.192.255","AWS"
"52.144.193.0/26","52.144.193.0","52.144.193.63","AWS"
"52.144.193.64/26","52.144.193.64","52.144.193.127","AWS"
"52.144.193.128/26","52.144.193.128","52.144.193.191","AWS"
"52.144.194.0/26","52.144.194.0","52.144.194.63","AWS"
"52.144.194.64/26","52.144.194.64","52.144.194.127","AWS"
"52.144.194.128/26","52.144.194.128","52.144.194.191","AWS"
"52.144.194.192/26","52.144.194.192","52.144.194.255","AWS"
"52.144.195.0/26","52.144.195.0","52.144.195.63","AWS"
"52.144.196.192/26","52.144.196.192","52.144.196.255","AWS"
"52.144.197.128/26","52.144.197.128","52.144.197.191","AWS"
"52.144.197.192/26","52.144.197.192","52.144.197.255","AWS"
"52.144.199.128/26","52.144.199.128","52.144.199.191","AWS"
"52.144.200.64/26","52.144.200.64","52.144.200.127","AWS"
"52.144.200.128/26","52.144.200.128","52.144.200.191","AWS"
"52.144.201.64/26","52.144.201.64","52.144.201.127","AWS"
"52.144.201.128/26","52.144.201.128","52.144.201.191","AWS"
"52.144.205.0/26","52.144.205.0","52.144.205.63","AWS"
"52.144.208.0/31","52.144.208.0","52.144.208.1","AWS"
"52.144.208.2/31","52.144.208.2","52.144.208.3","AWS"
"52.144.208.64/26","52.144.208.64","52.144.208.127","AWS"
